asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
cl,2284,200,1831,253,8.8,-0.011,-0.011,-0.53,476.4,0.1,0.3,3.0,12,both,"8,12,16,20"
cl,1052,93,835,124,8.8,-0.008,-0.008,-0.27,219.4,0.1,0.3,3.0,12,long,"8,12,16,20"
cl,1232,107,996,129,8.7,-0.013,-0.013,-0.47,257.0,0.1,0.3,3.0,12,short,"8,12,16,20"
cl,2274,200,1822,252,8.8,-0.01,-0.01,-0.47,474.3,0.2,0.3,3.0,12,both,"8,12,16,20"
cl,1046,93,829,124,8.9,-0.007,-0.007,-0.21,218.2,0.2,0.3,3.0,12,long,"8,12,16,20"
cl,1228,107,993,128,8.7,-0.012,-0.012,-0.44,256.2,0.2,0.3,3.0,12,short,"8,12,16,20"
cl,1966,191,1561,214,9.7,0.021,0.021,0.91,410.1,0.3,0.3,3.0,12,both,"8,12,16,20"
cl,870,88,680,102,10.1,0.034,0.034,1.0,181.5,0.3,0.3,3.0,12,long,"8,12,16,20"
cl,1096,103,881,112,9.4,0.01,0.01,0.34,228.6,0.3,0.3,3.0,12,short,"8,12,16,20"
cl,1291,139,1038,114,10.8,0.055,0.055,1.99,269.3,0.4,0.3,3.0,12,both,"8,12,16,20"
cl,549,66,432,51,12.0,0.097,0.097,2.27,114.5,0.4,0.3,3.0,12,long,"8,12,16,20"
cl,742,73,606,63,9.8,0.025,0.025,0.67,154.8,0.4,0.3,3.0,12,short,"8,12,16,20"
cl,486,48,382,56,9.9,0.026,0.026,0.57,101.4,0.5,0.3,3.0,12,both,"8,12,16,20"
cl,190,22,141,27,11.6,0.082,0.082,1.13,39.6,0.5,0.3,3.0,12,long,"8,12,16,20"
cl,296,26,241,29,8.8,-0.01,-0.01,-0.17,61.7,0.5,0.3,3.0,12,short,"8,12,16,20"
cl,2284,239,1894,151,10.5,0.045,0.045,2.17,476.4,0.0,0.3,3.0,16,both,"8,12,16,20"
cl,1052,115,864,73,10.9,0.061,0.061,1.97,219.4,0.0,0.3,3.0,16,long,"8,12,16,20"
cl,1232,124,1030,78,10.1,0.032,0.032,1.13,257.0,0.0,0.3,3.0,16,short,"8,12,16,20"
cl,2284,239,1894,151,10.5,0.045,0.045,2.17,476.4,0.1,0.3,3.0,16,both,"8,12,16,20"
cl,1052,115,864,73,10.9,0.061,0.061,1.97,219.4,0.1,0.3,3.0,16,long,"8,12,16,20"
cl,1232,124,1030,78,10.1,0.032,0.032,1.13,257.0,0.1,0.3,3.0,16,short,"8,12,16,20"
cl,2274,239,1884,151,10.5,0.047,0.047,2.23,474.3,0.2,0.3,3.0,16,both,"8,12,16,20"
cl,1046,115,858,73,11.0,0.063,0.063,2.03,218.2,0.2,0.3,3.0,16,long,"8,12,16,20"
cl,1228,124,1026,78,10.1,0.033,0.033,1.16,256.2,0.2,0.3,3.0,16,short,"8,12,16,20"
cl,1966,224,1608,134,11.4,0.076,0.076,3.37,410.1,0.3,0.3,3.0,16,both,"8,12,16,20"
cl,870,106,700,64,12.2,0.102,0.102,3.01,181.5,0.3,0.3,3.0,16,long,"8,12,16,20"
cl,1096,118,908,70,10.8,0.055,0.055,1.83,228.6,0.3,0.3,3.0,16,short,"8,12,16,20"
cl,1291,155,1063,73,12.0,0.096,0.096,3.46,269.3,0.4,0.3,3.0,16,both,"8,12,16,20"
cl,549,73,441,35,13.3,0.139,0.139,3.25,114.5,0.4,0.3,3.0,16,long,"8,12,16,20"
cl,742,82,622,38,11.1,0.065,0.065,1.76,154.8,0.4,0.3,3.0,16,short,"8,12,16,20"
cl,486,52,395,39,10.7,0.053,0.053,1.17,101.4,0.5,0.3,3.0,16,both,"8,12,16,20"
cl,190,25,146,19,13.2,0.134,0.134,1.85,39.6,0.5,0.3,3.0,16,long,"8,12,16,20"
cl,296,27,249,20,9.1,0.001,0.001,0.02,61.7,0.5,0.3,3.0,16,short,"8,12,16,20"
cl,2284,283,1964,37,12.4,0.109,0.109,5.2,476.4,0.0,0.3,3.0,24,both,"8,12,16,20"
cl,1052,138,899,15,13.1,0.133,0.133,4.31,219.4,0.0,0.3,3.0,24,long,"8,12,16,20"
cl,1232,145,1065,22,11.8,0.088,0.088,3.1,257.0,0.0,0.3,3.0,24,short,"8,12,16,20"
cl,2284,283,1964,37,12.4,0.109,0.109,5.2,476.4,0.1,0.3,3.0,24,both,"8,12,16,20"
cl,1052,138,899,15,13.1,0.133,0.133,4.31,219.4,0.1,0.3,3.0,24,long,"8,12,16,20"
cl,1232,145,1065,22,11.8,0.088,0.088,3.1,257.0,0.1,0.3,3.0,24,short,"8,12,16,20"
cl,2274,283,1954,37,12.4,0.111,0.111,5.28,474.3,0.2,0.3,3.0,24,both,"8,12,16,20"
cl,1046,138,893,15,13.2,0.135,0.135,4.38,218.2,0.2,0.3,3.0,24,long,"8,12,16,20"
cl,1228,145,1061,22,11.8,0.09,0.09,3.14,256.2,0.2,0.3,3.0,24,short,"8,12,16,20"
cl,1966,261,1673,32,13.3,0.138,0.138,6.12,410.1,0.3,0.3,3.0,24,both,"8,12,16,20"
cl,870,125,733,12,14.4,0.174,0.174,5.14,181.5,0.3,0.3,3.0,24,long,"8,12,16,20"
cl,1096,136,940,20,12.4,0.109,0.109,3.62,228.6,0.3,0.3,3.0,24,short,"8,12,16,20"
cl,1291,172,1096,23,13.3,0.14,0.14,5.02,269.3,0.4,0.3,3.0,24,both,"8,12,16,20"
cl,549,81,459,9,14.8,0.187,0.187,4.38,114.5,0.4,0.3,3.0,24,long,"8,12,16,20"
cl,742,91,637,14,12.3,0.105,0.105,2.85,154.8,0.4,0.3,3.0,24,short,"8,12,16,20"
cl,486,62,409,15,12.8,0.121,0.121,2.67,101.4,0.5,0.3,3.0,24,both,"8,12,16,20"
cl,190,30,153,7,15.8,0.221,0.221,3.05,39.6,0.5,0.3,3.0,24,long,"8,12,16,20"
cl,296,32,256,8,10.8,0.057,0.057,0.98,61.7,0.5,0.3,3.0,24,short,"8,12,16,20"
cl,2284,889,1193,202,38.9,-0.013,-0.013,-0.64,476.4,0.0,0.5,0.75,6,both,"8,12,16,20"
cl,1052,402,538,112,38.2,-0.022,-0.022,-0.72,219.4,0.0,0.5,0.75,6,long,"8,12,16,20"
cl,1232,487,655,90,39.5,-0.006,-0.006,-0.21,257.0,0.0,0.5,0.75,6,short,"8,12,16,20"
cl,2284,889,1193,202,38.9,-0.013,-0.013,-0.64,476.4,0.1,0.5,0.75,6,both,"8,12,16,20"
cl,1052,402,538,112,38.2,-0.022,-0.022,-0.72,219.4,0.1,0.5,0.75,6,long,"8,12,16,20"
cl,1232,487,655,90,39.5,-0.006,-0.006,-0.21,257.0,0.1,0.5,0.75,6,short,"8,12,16,20"
cl,2274,888,1189,197,39.1,-0.012,-0.012,-0.57,474.3,0.2,0.5,0.75,6,both,"8,12,16,20"
cl,1046,402,534,110,38.4,-0.02,-0.02,-0.63,218.2,0.2,0.5,0.75,6,long,"8,12,16,20"
cl,1228,486,655,87,39.6,-0.005,-0.005,-0.19,256.2,0.2,0.5,0.75,6,short,"8,12,16,20"
cl,1966,805,1063,98,40.9,0.012,0.012,0.52,410.1,0.3,0.5,0.75,6,both,"8,12,16,20"
cl,870,361,458,51,41.5,0.019,0.019,0.55,181.5,0.3,0.5,0.75,6,long,"8,12,16,20"
cl,1096,444,605,47,40.5,0.006,0.006,0.21,228.6,0.3,0.5,0.75,6,short,"8,12,16,20"
cl,1291,542,715,34,42.0,0.025,0.025,0.89,269.3,0.4,0.5,0.75,6,both,"8,12,16,20"
cl,549,235,299,15,42.8,0.035,0.035,0.82,114.5,0.4,0.5,0.75,6,long,"8,12,16,20"
cl,742,307,416,19,41.4,0.017,0.017,0.47,154.8,0.4,0.5,0.75,6,short,"8,12,16,20"
cl,486,214,257,15,44.0,0.05,0.05,1.11,101.4,0.5,0.5,0.75,6,both,"8,12,16,20"
cl,190,98,85,7,51.6,0.145,0.145,2.0,39.6,0.5,0.5,0.75,6,long,"8,12,16,20"
cl,296,116,172,8,39.2,-0.01,-0.01,-0.17,61.7,0.5,0.5,0.75,6,short,"8,12,16,20"
cl,2284,930,1211,143,40.7,0.009,0.009,0.43,476.4,0.0,0.5,0.75,8,both,"8,12,16,20"
cl,1052,418,548,86,39.7,-0.003,-0.003,-0.11,219.4,0.0,0.5,0.75,8,long,"8,12,16,20"
cl,1232,512,663,57,41.6,0.019,0.019,0.68,257.0,0.0,0.5,0.75,8,short,"8,12,16,20"
cl,2284,930,1211,143,40.7,0.009,0.009,0.43,476.4,0.1,0.5,0.75,8,both,"8,12,16,20"
cl,1052,418,548,86,39.7,-0.003,-0.003,-0.11,219.4,0.1,0.5,0.75,8,long,"8,12,16,20"
cl,1232,512,663,57,41.6,0.019,0.019,0.68,257.0,0.1,0.5,0.75,8,short,"8,12,16,20"
cl,2274,929,1207,138,40.9,0.011,0.011,0.51,474.3,0.2,0.5,0.75,8,both,"8,12,16,20"
cl,1046,418,544,84,40.0,-0.0,-0.0,-0.02,218.2,0.2,0.5,0.75,8,long,"8,12,16,20"
cl,1228,511,663,54,41.6,0.02,0.02,0.71,256.2,0.2,0.5,0.75,8,short,"8,12,16,20"
cl,1966,830,1068,68,42.2,0.028,0.028,1.23,410.1,0.3,0.5,0.75,8,both,"8,12,16,20"
cl,870,369,460,41,42.4,0.03,0.03,0.89,181.5,0.3,0.5,0.75,8,long,"8,12,16,20"
cl,1096,461,608,27,42.1,0.026,0.026,0.85,228.6,0.3,0.5,0.75,8,short,"8,12,16,20"
cl,1291,553,717,21,42.8,0.035,0.035,1.27,269.3,0.4,0.5,0.75,8,both,"8,12,16,20"
cl,549,239,299,11,43.5,0.044,0.044,1.03,114.5,0.4,0.5,0.75,8,long,"8,12,16,20"
cl,742,314,418,10,42.3,0.029,0.029,0.79,154.8,0.4,0.5,0.75,8,short,"8,12,16,20"
cl,486,221,258,7,45.5,0.068,0.068,1.51,101.4,0.5,0.5,0.75,8,both,"8,12,16,20"
cl,190,101,85,4,53.2,0.164,0.164,2.27,39.6,0.5,0.5,0.75,8,long,"8,12,16,20"
cl,296,120,173,3,40.5,0.007,0.007,0.12,61.7,0.5,0.5,0.75,8,short,"8,12,16,20"
cl,2284,1005,1261,18,44.0,0.05,0.05,2.39,476.4,0.0,0.5,0.75,12,both,"8,12,16,20"
cl,1052,461,582,9,43.8,0.048,0.048,1.55,219.4,0.0,0.5,0.75,12,long,"8,12,16,20"
cl,1232,544,679,9,44.2,0.052,0.052,1.82,257.0,0.0,0.5,0.75,12,short,"8,12,16,20"
cl,2284,1005,1261,18,44.0,0.05,0.05,2.39,476.4,0.1,0.5,0.75,12,both,"8,12,16,20"
cl,1052,461,582,9,43.8,0.048,0.048,1.55,219.4,0.1,0.5,0.75,12,long,"8,12,16,20"
cl,1232,544,679,9,44.2,0.052,0.052,1.82,257.0,0.1,0.5,0.75,12,short,"8,12,16,20"
cl,2274,1002,1255,17,44.1,0.051,0.051,2.42,474.3,0.2,0.5,0.75,12,both,"8,12,16,20"
cl,1046,461,577,8,44.1,0.051,0.051,1.65,218.2,0.2,0.5,0.75,12,long,"8,12,16,20"
cl,1228,541,678,9,44.1,0.051,0.051,1.78,256.2,0.2,0.5,0.75,12,short,"8,12,16,20"
cl,1966,868,1087,11,44.2,0.052,0.052,2.3,410.1,0.3,0.5,0.75,12,both,"8,12,16,20"
cl,870,393,471,6,45.2,0.065,0.065,1.91,181.5,0.3,0.5,0.75,12,long,"8,12,16,20"
cl,1096,475,616,5,43.3,0.042,0.042,1.38,228.6,0.3,0.5,0.75,12,short,"8,12,16,20"
cl,1291,566,723,2,43.8,0.048,0.048,1.73,269.3,0.4,0.5,0.75,12,both,"8,12,16,20"
cl,549,246,303,0,44.8,0.06,0.06,1.41,114.5,0.4,0.5,0.75,12,long,"8,12,16,20"
cl,742,320,420,2,43.1,0.039,0.039,1.06,154.8,0.4,0.5,0.75,12,short,"8,12,16,20"
cl,486,226,258,2,46.5,0.081,0.081,1.79,101.4,0.5,0.5,0.75,12,both,"8,12,16,20"
cl,190,105,85,0,55.3,0.191,0.191,2.63,39.6,0.5,0.5,0.75,12,long,"8,12,16,20"
cl,296,121,173,2,40.9,0.011,0.011,0.19,61.7,0.5,0.5,0.75,12,short,"8,12,16,20"
cl,2284,1018,1266,0,44.6,0.057,0.057,2.73,476.4,0.0,0.5,0.75,16,both,"8,12,16,20"
cl,1052,467,585,0,44.4,0.055,0.055,1.78,219.4,0.0,0.5,0.75,16,long,"8,12,16,20"
cl,1232,551,681,0,44.7,0.059,0.059,2.07,257.0,0.0,0.5,0.75,16,short,"8,12,16,20"
cl,2284,1018,1266,0,44.6,0.057,0.057,2.73,476.4,0.1,0.5,0.75,16,both,"8,12,16,20"
cl,1052,467,585,0,44.4,0.055,0.055,1.78,219.4,0.1,0.5,0.75,16,long,"8,12,16,20"
cl,1232,551,681,0,44.7,0.059,0.059,2.07,257.0,0.1,0.5,0.75,16,short,"8,12,16,20"
cl,2274,1015,1259,0,44.6,0.058,0.058,2.76,474.3,0.2,0.5,0.75,16,both,"8,12,16,20"
cl,1046,467,579,0,44.6,0.058,0.058,1.88,218.2,0.2,0.5,0.75,16,long,"8,12,16,20"
cl,1228,548,680,0,44.6,0.058,0.058,2.03,256.2,0.2,0.5,0.75,16,short,"8,12,16,20"
cl,1966,876,1090,0,44.6,0.057,0.057,2.53,410.1,0.3,0.5,0.75,16,both,"8,12,16,20"
cl,870,398,472,0,45.7,0.072,0.072,2.12,181.5,0.3,0.5,0.75,16,long,"8,12,16,20"
cl,1096,478,618,0,43.6,0.045,0.045,1.5,228.6,0.3,0.5,0.75,16,short,"8,12,16,20"
cl,1291,568,723,0,44.0,0.05,0.05,1.8,269.3,0.4,0.5,0.75,16,both,"8,12,16,20"
cl,549,246,303,0,44.8,0.06,0.06,1.41,114.5,0.4,0.5,0.75,16,long,"8,12,16,20"
cl,742,322,420,0,43.4,0.042,0.042,1.16,154.8,0.4,0.5,0.75,16,short,"8,12,16,20"
cl,486,228,258,0,46.9,0.086,0.086,1.91,101.4,0.5,0.5,0.75,16,both,"8,12,16,20"
cl,190,105,85,0,55.3,0.191,0.191,2.63,39.6,0.5,0.5,0.75,16,long,"8,12,16,20"
cl,296,123,173,0,41.6,0.019,0.019,0.33,61.7,0.5,0.5,0.75,16,short,"8,12,16,20"
cl,2284,1018,1266,0,44.6,0.057,0.057,2.73,476.4,0.0,0.5,0.75,24,both,"8,12,16,20"
cl,1052,467,585,0,44.4,0.055,0.055,1.78,219.4,0.0,0.5,0.75,24,long,"8,12,16,20"
cl,1232,551,681,0,44.7,0.059,0.059,2.07,257.0,0.0,0.5,0.75,24,short,"8,12,16,20"
cl,2284,1018,1266,0,44.6,0.057,0.057,2.73,476.4,0.1,0.5,0.75,24,both,"8,12,16,20"
cl,1052,467,585,0,44.4,0.055,0.055,1.78,219.4,0.1,0.5,0.75,24,long,"8,12,16,20"
cl,1232,551,681,0,44.7,0.059,0.059,2.07,257.0,0.1,0.5,0.75,24,short,"8,12,16,20"
cl,2274,1015,1259,0,44.6,0.058,0.058,2.76,474.3,0.2,0.5,0.75,24,both,"8,12,16,20"
cl,1046,467,579,0,44.6,0.058,0.058,1.88,218.2,0.2,0.5,0.75,24,long,"8,12,16,20"
cl,1228,548,680,0,44.6,0.058,0.058,2.03,256.2,0.2,0.5,0.75,24,short,"8,12,16,20"
cl,1966,876,1090,0,44.6,0.057,0.057,2.53,410.1,0.3,0.5,0.75,24,both,"8,12,16,20"
cl,870,398,472,0,45.7,0.072,0.072,2.12,181.5,0.3,0.5,0.75,24,long,"8,12,16,20"
cl,1096,478,618,0,43.6,0.045,0.045,1.5,228.6,0.3,0.5,0.75,24,short,"8,12,16,20"
cl,1291,568,723,0,44.0,0.05,0.05,1.8,269.3,0.4,0.5,0.75,24,both,"8,12,16,20"
cl,549,246,303,0,44.8,0.06,0.06,1.41,114.5,0.4,0.5,0.75,24,long,"8,12,16,20"
cl,742,322,420,0,43.4,0.042,0.042,1.16,154.8,0.4,0.5,0.75,24,short,"8,12,16,20"
cl,486,228,258,0,46.9,0.086,0.086,1.91,101.4,0.5,0.5,0.75,24,both,"8,12,16,20"
cl,190,105,85,0,55.3,0.191,0.191,2.63,39.6,0.5,0.5,0.75,24,long,"8,12,16,20"
cl,296,123,173,0,41.6,0.019,0.019,0.33,61.7,0.5,0.5,0.75,24,short,"8,12,16,20"
cl,2284,735,1236,313,32.2,-0.017,-0.017,-0.83,476.4,0.0,0.5,1.0,6,both,"8,12,16,20"
cl,1052,343,551,158,32.6,-0.011,-0.011,-0.35,219.4,0.0,0.5,1.0,6,long,"8,12,16,20"
cl,1232,392,685,155,31.8,-0.023,-0.023,-0.8,257.0,0.0,0.5,1.0,6,short,"8,12,16,20"
cl,2284,735,1236,313,32.2,-0.017,-0.017,-0.83,476.4,0.1,0.5,1.0,6,both,"8,12,16,20"
cl,1052,343,551,158,32.6,-0.011,-0.011,-0.35,219.4,0.1,0.5,1.0,6,long,"8,12,16,20"
cl,1232,392,685,155,31.8,-0.023,-0.023,-0.8,257.0,0.1,0.5,1.0,6,short,"8,12,16,20"
cl,2274,735,1231,308,32.3,-0.015,-0.015,-0.72,474.3,0.2,0.5,1.0,6,both,"8,12,16,20"
cl,1046,343,547,156,32.8,-0.008,-0.008,-0.26,218.2,0.2,0.5,1.0,6,long,"8,12,16,20"
cl,1228,392,684,152,31.9,-0.021,-0.021,-0.74,256.2,0.2,0.5,1.0,6,short,"8,12,16,20"
cl,1966,692,1100,174,35.2,0.028,0.028,1.24,410.1,0.3,0.5,1.0,6,both,"8,12,16,20"
cl,870,319,469,82,36.7,0.05,0.05,1.47,181.5,0.3,0.5,1.0,6,long,"8,12,16,20"
cl,1096,373,631,92,34.0,0.01,0.01,0.35,228.6,0.3,0.5,1.0,6,short,"8,12,16,20"
cl,1291,483,740,68,37.4,0.061,0.061,2.2,269.3,0.4,0.5,1.0,6,both,"8,12,16,20"
cl,549,219,306,24,39.9,0.098,0.098,2.3,114.5,0.4,0.5,1.0,6,long,"8,12,16,20"
cl,742,264,434,44,35.6,0.034,0.034,0.92,154.8,0.4,0.5,1.0,6,short,"8,12,16,20"
cl,486,187,267,32,38.5,0.077,0.077,1.7,101.4,0.5,0.5,1.0,6,both,"8,12,16,20"
cl,190,89,89,12,46.8,0.203,0.203,2.79,39.6,0.5,0.5,1.0,6,long,"8,12,16,20"
cl,296,98,178,20,33.1,-0.003,-0.003,-0.06,61.7,0.5,0.5,1.0,6,short,"8,12,16,20"
cl,2284,779,1259,246,34.1,0.012,0.012,0.55,476.4,0.0,0.5,1.0,8,both,"8,12,16,20"
cl,1052,357,562,133,33.9,0.009,0.009,0.29,219.4,0.0,0.5,1.0,8,long,"8,12,16,20"
cl,1232,422,697,113,34.3,0.014,0.014,0.48,257.0,0.0,0.5,1.0,8,short,"8,12,16,20"
cl,2284,779,1259,246,34.1,0.012,0.012,0.55,476.4,0.1,0.5,1.0,8,both,"8,12,16,20"
cl,1052,357,562,133,33.9,0.009,0.009,0.29,219.4,0.1,0.5,1.0,8,long,"8,12,16,20"
