asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
es,357,130,225,2,36.4,0.173,0.173,3.28,74.6,0.5,0.3,1.0,16,both,"0,4,8,12,16,20"
es,173,71,100,2,41.0,0.234,0.234,3.07,36.1,0.5,0.3,1.0,16,long,"0,4,8,12,16,20"
es,184,59,125,0,32.1,0.117,0.117,1.59,38.4,0.5,0.3,1.0,16,short,"0,4,8,12,16,20"
es,3808,1034,2769,5,27.2,0.053,0.053,3.27,795.7,0.0,0.3,1.0,24,both,"0,4,8,12,16,20"
es,2106,601,1500,5,28.5,0.071,0.071,3.26,440.1,0.0,0.3,1.0,24,long,"0,4,8,12,16,20"
es,1702,433,1269,0,25.4,0.031,0.031,1.27,355.6,0.0,0.3,1.0,24,short,"0,4,8,12,16,20"
es,3808,1034,2769,5,27.2,0.053,0.053,3.27,795.7,0.1,0.3,1.0,24,both,"0,4,8,12,16,20"
es,2106,601,1500,5,28.5,0.071,0.071,3.26,440.1,0.1,0.3,1.0,24,long,"0,4,8,12,16,20"
es,1702,433,1269,0,25.4,0.031,0.031,1.27,355.6,0.1,0.3,1.0,24,short,"0,4,8,12,16,20"
es,3791,1031,2755,5,27.2,0.054,0.054,3.3,792.1,0.2,0.3,1.0,24,both,"0,4,8,12,16,20"
es,2098,600,1493,5,28.6,0.072,0.072,3.29,438.4,0.2,0.3,1.0,24,long,"0,4,8,12,16,20"
es,1693,431,1262,0,25.5,0.031,0.031,1.27,353.8,0.2,0.3,1.0,24,short,"0,4,8,12,16,20"
es,3217,890,2323,4,27.7,0.06,0.06,3.38,672.2,0.3,0.3,1.0,24,both,"0,4,8,12,16,20"
es,1773,519,1250,4,29.3,0.081,0.081,3.39,370.5,0.3,0.3,1.0,24,long,"0,4,8,12,16,20"
es,1444,371,1073,0,25.7,0.034,0.034,1.29,301.7,0.3,0.3,1.0,24,short,"0,4,8,12,16,20"
es,1406,422,981,3,30.0,0.09,0.09,3.38,293.8,0.4,0.3,1.0,24,both,"0,4,8,12,16,20"
es,716,243,470,3,33.9,0.141,0.141,3.78,149.6,0.4,0.3,1.0,24,long,"0,4,8,12,16,20"
es,690,179,511,0,25.9,0.037,0.037,0.98,144.2,0.4,0.3,1.0,24,short,"0,4,8,12,16,20"
es,357,130,225,2,36.4,0.173,0.173,3.28,74.6,0.5,0.3,1.0,24,both,"0,4,8,12,16,20"
es,173,71,100,2,41.0,0.234,0.234,3.07,36.1,0.5,0.3,1.0,24,long,"0,4,8,12,16,20"
es,184,59,125,0,32.1,0.117,0.117,1.59,38.4,0.5,0.3,1.0,24,short,"0,4,8,12,16,20"
es,3808,552,2718,538,14.5,-0.039,-0.039,-2.41,795.7,0.0,0.3,1.5,6,both,"0,4,8,12,16,20"
es,2106,281,1454,371,13.3,-0.06,-0.06,-2.75,440.1,0.0,0.3,1.5,6,long,"0,4,8,12,16,20"
es,1702,271,1264,167,15.9,-0.013,-0.013,-0.55,355.6,0.0,0.3,1.5,6,short,"0,4,8,12,16,20"
es,3808,552,2718,538,14.5,-0.039,-0.039,-2.41,795.7,0.1,0.3,1.5,6,both,"0,4,8,12,16,20"
es,2106,281,1454,371,13.3,-0.06,-0.06,-2.75,440.1,0.1,0.3,1.5,6,long,"0,4,8,12,16,20"
es,1702,271,1264,167,15.9,-0.013,-0.013,-0.55,355.6,0.1,0.3,1.5,6,short,"0,4,8,12,16,20"
es,3791,552,2708,531,14.6,-0.038,-0.038,-2.33,792.1,0.2,0.3,1.5,6,both,"0,4,8,12,16,20"
es,2098,281,1449,368,13.4,-0.059,-0.059,-2.7,438.4,0.2,0.3,1.5,6,long,"0,4,8,12,16,20"
es,1693,271,1259,163,16.0,-0.012,-0.012,-0.49,353.8,0.2,0.3,1.5,6,short,"0,4,8,12,16,20"
es,3217,512,2330,375,15.9,-0.014,-0.014,-0.77,672.2,0.3,0.3,1.5,6,both,"0,4,8,12,16,20"
es,1773,263,1238,272,14.8,-0.033,-0.033,-1.39,370.5,0.3,0.3,1.5,6,long,"0,4,8,12,16,20"
es,1444,249,1092,103,17.2,0.01,0.01,0.39,301.7,0.3,0.3,1.5,6,short,"0,4,8,12,16,20"
es,1406,284,992,130,20.2,0.064,0.064,2.38,293.8,0.4,0.3,1.5,6,both,"0,4,8,12,16,20"
es,716,142,475,99,19.8,0.057,0.057,1.52,149.6,0.4,0.3,1.5,6,long,"0,4,8,12,16,20"
es,690,142,517,31,20.6,0.07,0.07,1.85,144.2,0.4,0.3,1.5,6,short,"0,4,8,12,16,20"
es,357,88,227,42,24.6,0.144,0.144,2.72,74.6,0.5,0.3,1.5,6,both,"0,4,8,12,16,20"
es,173,40,101,32,23.1,0.116,0.116,1.53,36.1,0.5,0.3,1.5,6,long,"0,4,8,12,16,20"
es,184,48,126,10,26.1,0.17,0.17,2.3,38.4,0.5,0.3,1.5,6,short,"0,4,8,12,16,20"
es,3808,630,2797,381,16.5,-0.002,-0.002,-0.14,795.7,0.0,0.3,1.5,8,both,"0,4,8,12,16,20"
es,2106,334,1510,262,15.9,-0.015,-0.015,-0.67,440.1,0.0,0.3,1.5,8,long,"0,4,8,12,16,20"
es,1702,296,1287,119,17.4,0.013,0.013,0.54,355.6,0.0,0.3,1.5,8,short,"0,4,8,12,16,20"
es,3808,630,2797,381,16.5,-0.002,-0.002,-0.14,795.7,0.1,0.3,1.5,8,both,"0,4,8,12,16,20"
es,2106,334,1510,262,15.9,-0.015,-0.015,-0.67,440.1,0.1,0.3,1.5,8,long,"0,4,8,12,16,20"
es,1702,296,1287,119,17.4,0.013,0.013,0.54,355.6,0.1,0.3,1.5,8,short,"0,4,8,12,16,20"
es,3791,630,2787,374,16.6,-0.001,-0.001,-0.05,792.1,0.2,0.3,1.5,8,both,"0,4,8,12,16,20"
es,2098,334,1505,259,15.9,-0.013,-0.013,-0.62,438.4,0.2,0.3,1.5,8,long,"0,4,8,12,16,20"
es,1693,296,1282,115,17.5,0.015,0.015,0.61,353.8,0.2,0.3,1.5,8,short,"0,4,8,12,16,20"
es,3217,574,2379,264,17.8,0.021,0.021,1.2,672.2,0.3,0.3,1.5,8,both,"0,4,8,12,16,20"
es,1773,309,1275,189,17.4,0.014,0.014,0.58,370.5,0.3,0.3,1.5,8,long,"0,4,8,12,16,20"
es,1444,265,1104,75,18.4,0.03,0.03,1.15,301.7,0.3,0.3,1.5,8,short,"0,4,8,12,16,20"
es,1406,308,1009,89,21.9,0.094,0.094,3.54,293.8,0.4,0.3,1.5,8,both,"0,4,8,12,16,20"
es,716,157,487,72,21.9,0.095,0.095,2.53,149.6,0.4,0.3,1.5,8,long,"0,4,8,12,16,20"
es,690,151,522,17,21.9,0.094,0.094,2.47,144.2,0.4,0.3,1.5,8,short,"0,4,8,12,16,20"
es,357,100,232,25,28.0,0.204,0.204,3.86,74.6,0.5,0.3,1.5,8,both,"0,4,8,12,16,20"
es,173,49,104,20,28.3,0.21,0.21,2.76,36.1,0.5,0.3,1.5,8,long,"0,4,8,12,16,20"
es,184,51,128,5,27.7,0.199,0.199,2.7,38.4,0.5,0.3,1.5,8,short,"0,4,8,12,16,20"
es,3808,748,2902,158,19.6,0.054,0.054,3.31,795.7,0.0,0.3,1.5,12,both,"0,4,8,12,16,20"
es,2106,414,1583,109,19.7,0.054,0.054,2.47,440.1,0.0,0.3,1.5,12,long,"0,4,8,12,16,20"
es,1702,334,1319,49,19.6,0.053,0.053,2.2,355.6,0.0,0.3,1.5,12,short,"0,4,8,12,16,20"
es,3808,748,2902,158,19.6,0.054,0.054,3.31,795.7,0.1,0.3,1.5,12,both,"0,4,8,12,16,20"
es,2106,414,1583,109,19.7,0.054,0.054,2.47,440.1,0.1,0.3,1.5,12,long,"0,4,8,12,16,20"
es,1702,334,1319,49,19.6,0.053,0.053,2.2,355.6,0.1,0.3,1.5,12,short,"0,4,8,12,16,20"
es,3791,748,2889,154,19.7,0.055,0.055,3.4,792.1,0.2,0.3,1.5,12,both,"0,4,8,12,16,20"
es,2098,414,1576,108,19.7,0.055,0.055,2.53,438.4,0.2,0.3,1.5,12,long,"0,4,8,12,16,20"
es,1693,334,1313,46,19.7,0.055,0.055,2.27,353.8,0.2,0.3,1.5,12,short,"0,4,8,12,16,20"
es,3217,667,2440,110,20.7,0.073,0.073,4.15,672.2,0.3,0.3,1.5,12,both,"0,4,8,12,16,20"
es,1773,370,1322,81,20.9,0.076,0.076,3.18,370.5,0.3,0.3,1.5,12,long,"0,4,8,12,16,20"
es,1444,297,1118,29,20.6,0.07,0.07,2.67,301.7,0.3,0.3,1.5,12,short,"0,4,8,12,16,20"
es,1406,339,1023,44,24.1,0.134,0.134,5.02,293.8,0.4,0.3,1.5,12,both,"0,4,8,12,16,20"
es,716,181,499,36,25.3,0.155,0.155,4.15,149.6,0.4,0.3,1.5,12,long,"0,4,8,12,16,20"
es,690,158,524,8,22.9,0.112,0.112,2.95,144.2,0.4,0.3,1.5,12,short,"0,4,8,12,16,20"
es,357,105,237,15,29.4,0.229,0.229,4.33,74.6,0.5,0.3,1.5,12,both,"0,4,8,12,16,20"
es,173,52,108,13,30.1,0.241,0.241,3.17,36.1,0.5,0.3,1.5,12,long,"0,4,8,12,16,20"
es,184,53,129,2,28.8,0.218,0.218,2.96,38.4,0.5,0.3,1.5,12,short,"0,4,8,12,16,20"
es,3808,818,2951,39,21.5,0.087,0.087,5.35,795.7,0.0,0.3,1.5,16,both,"0,4,8,12,16,20"
es,2106,459,1618,29,21.8,0.092,0.092,4.24,440.1,0.0,0.3,1.5,16,long,"0,4,8,12,16,20"
es,1702,359,1333,10,21.1,0.08,0.08,3.29,355.6,0.0,0.3,1.5,16,short,"0,4,8,12,16,20"
es,3808,818,2951,39,21.5,0.087,0.087,5.35,795.7,0.1,0.3,1.5,16,both,"0,4,8,12,16,20"
es,2106,459,1618,29,21.8,0.092,0.092,4.24,440.1,0.1,0.3,1.5,16,long,"0,4,8,12,16,20"
es,1702,359,1333,10,21.1,0.08,0.08,3.29,355.6,0.1,0.3,1.5,16,short,"0,4,8,12,16,20"
es,3791,817,2937,37,21.6,0.088,0.088,5.41,792.1,0.2,0.3,1.5,16,both,"0,4,8,12,16,20"
es,2098,458,1611,29,21.8,0.093,0.093,4.26,438.4,0.2,0.3,1.5,16,long,"0,4,8,12,16,20"
es,1693,359,1326,8,21.2,0.082,0.082,3.36,353.8,0.2,0.3,1.5,16,short,"0,4,8,12,16,20"
es,3217,719,2470,28,22.4,0.102,0.102,5.8,672.2,0.3,0.3,1.5,16,both,"0,4,8,12,16,20"
es,1773,403,1346,24,22.7,0.109,0.109,4.6,370.5,0.3,0.3,1.5,16,long,"0,4,8,12,16,20"
es,1444,316,1124,4,21.9,0.094,0.094,3.57,301.7,0.3,0.3,1.5,16,short,"0,4,8,12,16,20"
es,1406,361,1033,12,25.7,0.162,0.162,6.08,293.8,0.4,0.3,1.5,16,both,"0,4,8,12,16,20"
es,716,198,508,10,27.7,0.198,0.198,5.29,149.6,0.4,0.3,1.5,16,long,"0,4,8,12,16,20"
es,690,163,525,2,23.6,0.125,0.125,3.29,144.2,0.4,0.3,1.5,16,short,"0,4,8,12,16,20"
es,357,116,238,3,32.5,0.285,0.285,5.38,74.6,0.5,0.3,1.5,16,both,"0,4,8,12,16,20"
es,173,61,109,3,35.3,0.335,0.335,4.4,36.1,0.5,0.3,1.5,16,long,"0,4,8,12,16,20"
es,184,55,129,0,29.9,0.238,0.238,3.23,38.4,0.5,0.3,1.5,16,short,"0,4,8,12,16,20"
es,3808,837,2961,10,22.0,0.096,0.096,5.9,795.7,0.0,0.3,1.5,24,both,"0,4,8,12,16,20"
es,2106,474,1623,9,22.5,0.105,0.105,4.82,440.1,0.0,0.3,1.5,24,long,"0,4,8,12,16,20"
es,1702,363,1338,1,21.3,0.084,0.084,3.46,355.6,0.0,0.3,1.5,24,short,"0,4,8,12,16,20"
es,3808,837,2961,10,22.0,0.096,0.096,5.9,795.7,0.1,0.3,1.5,24,both,"0,4,8,12,16,20"
es,2106,474,1623,9,22.5,0.105,0.105,4.82,440.1,0.1,0.3,1.5,24,long,"0,4,8,12,16,20"
es,1702,363,1338,1,21.3,0.084,0.084,3.46,355.6,0.1,0.3,1.5,24,short,"0,4,8,12,16,20"
es,3791,835,2946,10,22.0,0.096,0.096,5.94,792.1,0.2,0.3,1.5,24,both,"0,4,8,12,16,20"
es,2098,473,1616,9,22.5,0.106,0.106,4.85,438.4,0.2,0.3,1.5,24,long,"0,4,8,12,16,20"
es,1693,362,1330,1,21.4,0.085,0.085,3.49,353.8,0.2,0.3,1.5,24,short,"0,4,8,12,16,20"
