asset,entry_time,exit_time,direction,result,ret_r,pnl_pct,entry_price,stop_price,target_price,atr,conf
cl,2024-09-06 14:00:00,2024-09-06 16:00:00,LONG,LOSS,-1.5,-1.5,68.07,67.22,69.21,0.57,0.62
cl,2024-09-06 16:00:00,2024-09-09 07:00:00,LONG,WIN,2.0,2.0,67.52,66.55,68.81,0.65,0.687
cl,2024-09-09 13:00:00,2024-09-09 14:00:00,LONG,WIN,2.0,2.0,67.67,67.01,68.55,0.44,0.571
cl,2024-09-09 14:00:00,2024-09-10 09:00:00,LONG,LOSS,-1.5,-1.5,68.48,67.76,69.44,0.48,0.568
cl,2024-09-10 15:00:00,2024-09-11 06:00:00,LONG,WIN,2.0,2.0,65.56,64.67,66.75,0.6,0.669
cl,2024-09-11 08:00:00,2024-09-11 13:00:00,LONG,LOSS,-1.5,-1.5,67.17,66.68,67.83,0.33,0.527
cl,2024-09-11 13:00:00,2024-09-11 14:00:00,LONG,LOSS,-1.5,-1.5,66.63,65.99,67.48,0.42,0.664
cl,2024-09-11 14:00:00,2024-09-11 15:00:00,LONG,WIN,2.0,2.0,66.23,65.49,67.21,0.49,0.701
cl,2024-09-11 15:00:00,2024-09-12 07:00:00,LONG,WIN,2.0,2.0,67.3,66.46,68.42,0.56,0.586
cl,2024-09-12 08:00:00,2024-09-12 09:00:00,LONG,WIN,2.0,2.0,67.98,67.57,68.53,0.27,0.577
cl,2024-09-12 09:00:00,2024-09-12 12:00:00,LONG,LOSS,-1.5,-1.5,68.61,68.17,69.2,0.29,0.513
cl,2024-09-12 13:00:00,2024-09-12 14:00:00,LONG,WIN,2.0,2.0,67.87,67.32,68.61,0.37,0.523
cl,2024-10-03 08:00:00,2024-10-03 09:00:00,LONG,WIN,2.0,2.0,70.83,70.33,71.5,0.34,0.502
cl,2024-10-03 09:00:00,2024-10-03 11:00:00,LONG,LOSS,-1.5,-1.5,71.32,70.73,72.1,0.39,0.524
cl,2024-10-03 11:00:00,2024-10-03 14:00:00,LONG,WIN,2.0,2.0,71.34,70.66,72.24,0.45,0.512
cl,2024-10-15 14:00:00,2024-10-16 07:00:00,LONG,WIN,2.0,2.0,70.06,69.22,71.18,0.56,0.516
cl,2024-10-17 15:00:00,2024-10-17 17:00:00,LONG,LOSS,-1.5,-1.5,70.51,69.84,71.41,0.45,0.502
cl,2024-10-17 17:00:00,2024-10-18 13:00:00,LONG,LOSS,-1.5,-1.5,70.31,69.57,71.29,0.49,0.56
cl,2024-10-18 14:00:00,2024-10-21 08:00:00,LONG,WIN,2.0,2.0,69.12,68.44,70.03,0.46,0.531
cl,2024-10-22 08:00:00,2024-10-22 13:00:00,LONG,WIN,2.0,2.0,70.42,69.65,71.45,0.51,0.576
cl,2024-10-23 11:00:00,2024-10-24 00:00:00,LONG,WIN,2.0,2.0,70.43,69.54,71.62,0.59,0.543
cl,2024-10-29 15:00:00,2024-10-30 08:00:00,LONG,WIN,2.0,2.0,67.13,66.53,67.93,0.4,0.507
cl,2024-10-31 08:00:00,2024-10-31 10:00:00,LONG,WIN,2.0,2.0,68.76,68.43,69.21,0.22,0.576
cl,2024-10-31 10:00:00,2024-10-31 12:00:00,LONG,WIN,2.0,2.0,68.79,68.41,69.3,0.25,0.531
cl,2024-10-31 12:00:00,2024-10-31 18:00:00,LONG,WIN,2.0,2.0,69.28,68.87,69.83,0.28,0.507
cl,2024-11-13 14:00:00,2024-11-13 15:00:00,LONG,WIN,2.0,2.0,67.01,66.43,67.78,0.39,0.508
cl,2024-12-09 09:00:00,2024-12-09 14:00:00,LONG,WIN,2.0,2.0,67.95,67.57,68.45,0.25,0.517
cl,2024-12-23 09:00:00,2024-12-23 11:00:00,LONG,LOSS,-1.5,-1.5,69.48,69.17,69.9,0.21,0.551
cl,2024-12-23 11:00:00,2024-12-23 15:00:00,LONG,LOSS,-1.5,-1.5,69.16,68.84,69.59,0.21,0.584
cl,2024-12-30 08:00:00,2024-12-30 09:00:00,LONG,WIN,2.0,2.0,70.23,69.89,70.68,0.22,0.503
cl,2024-12-30 12:00:00,2024-12-30 14:00:00,LONG,WIN,2.0,2.0,70.83,70.47,71.31,0.24,0.593
cl,2025-01-03 08:00:00,2025-01-03 13:00:00,LONG,WIN,2.0,2.0,73.02,72.62,73.55,0.26,0.546
cl,2025-01-07 11:00:00,2025-01-07 14:00:00,LONG,LOSS,-1.5,-1.5,74.14,73.8,74.59,0.23,0.503
cl,2025-01-27 16:00:00,2025-01-28 07:00:00,LONG,WIN,2.0,2.0,72.69,72.03,73.56,0.44,0.7
cl,2025-01-28 16:00:00,2025-01-28 18:00:00,LONG,WIN,2.0,2.0,73.06,72.45,73.87,0.4,0.546
cl,2025-01-30 08:00:00,2025-01-30 14:00:00,LONG,WIN,2.0,2.0,72.36,72.01,72.83,0.23,0.576
cl,2025-01-30 14:00:00,2025-01-30 15:00:00,LONG,WIN,2.0,2.0,72.92,72.47,73.52,0.3,0.543
cl,2025-01-30 16:00:00,2025-01-30 20:00:00,LONG,WIN,2.0,2.0,72.78,72.22,73.53,0.38,0.568
cl,2025-01-30 20:00:00,2025-01-31 14:00:00,LONG,LOSS,-1.5,-1.5,72.85,72.12,73.83,0.49,0.563
cl,2025-01-31 14:00:00,2025-01-31 15:00:00,LONG,WIN,2.0,2.0,71.99,71.48,72.67,0.34,0.589
cl,2025-01-31 16:00:00,2025-01-31 17:00:00,LONG,LOSS,-1.5,-1.5,72.84,72.27,73.61,0.38,0.511
cl,2025-01-31 17:00:00,2025-01-31 18:00:00,LONG,WIN,2.0,2.0,72.15,71.49,73.03,0.44,0.517
cl,2025-01-31 19:00:00,2025-01-31 21:00:00,LONG,WIN,2.0,2.0,72.37,71.52,73.51,0.57,0.512
cl,2025-02-07 18:00:00,2025-02-10 02:00:00,LONG,WIN,2.0,2.0,70.89,70.42,71.52,0.32,0.512
cl,2025-02-13 09:00:00,2025-02-13 14:00:00,LONG,WIN,2.0,2.0,70.4,70.02,70.91,0.26,0.532
cl,2025-02-27 08:00:00,2025-02-27 11:00:00,LONG,WIN,2.0,2.0,69.0,68.72,69.37,0.19,0.509
cl,2025-02-27 12:00:00,2025-02-27 13:00:00,LONG,WIN,2.0,2.0,69.32,69.05,69.68,0.18,0.511
cl,2025-02-28 09:00:00,2025-02-28 10:00:00,LONG,LOSS,-1.5,-1.5,69.61,69.36,69.95,0.17,0.534
cl,2025-02-28 10:00:00,2025-02-28 15:00:00,LONG,WIN,2.0,2.0,69.38,69.11,69.74,0.18,0.528
cl,2025-02-28 15:00:00,2025-03-03 01:00:00,LONG,WIN,2.0,2.0,69.85,69.43,70.4,0.28,0.567
cl,2025-03-05 14:00:00,2025-03-05 16:00:00,LONG,LOSS,-1.5,-1.5,65.96,65.43,66.66,0.35,0.557
cl,2025-03-05 16:00:00,2025-03-05 17:00:00,LONG,WIN,2.0,2.0,65.42,64.82,66.22,0.4,0.546
cl,2025-03-06 10:00:00,2025-03-06 12:00:00,LONG,WIN,2.0,2.0,66.26,65.84,66.82,0.28,0.579
cl,2025-03-06 15:00:00,2025-03-07 07:00:00,LONG,WIN,2.0,2.0,65.81,65.15,66.68,0.44,0.686
cl,2025-03-12 08:00:00,2025-03-12 11:00:00,LONG,WIN,2.0,2.0,66.54,66.16,67.05,0.26,0.515
cl,2025-03-13 17:00:00,2025-03-14 06:00:00,LONG,WIN,2.0,2.0,66.46,65.91,67.19,0.36,0.514
cl,2025-03-14 15:00:00,2025-03-17 00:00:00,LONG,WIN,2.0,2.0,67.01,66.61,67.54,0.26,0.523
cl,2025-03-19 08:00:00,2025-03-19 10:00:00,LONG,WIN,2.0,2.0,66.26,65.96,66.66,0.2,0.532
cl,2025-03-19 10:00:00,2025-03-19 14:00:00,LONG,WIN,2.0,2.0,66.73,66.41,67.15,0.21,0.592
cl,2025-03-19 14:00:00,2025-03-19 16:00:00,LONG,WIN,2.0,2.0,67.08,66.7,67.58,0.25,0.518
cl,2025-03-19 18:00:00,2025-03-20 00:00:00,LONG,WIN,2.0,2.0,67.17,66.67,67.84,0.33,0.506
cl,2025-03-24 08:00:00,2025-03-24 10:00:00,LONG,WIN,2.0,2.0,68.22,67.86,68.7,0.24,0.578
cl,2025-03-24 10:00:00,2025-03-24 12:00:00,LONG,LOSS,-1.5,-1.5,68.87,68.49,69.37,0.25,0.57
cl,2025-03-24 12:00:00,2025-03-24 14:00:00,LONG,WIN,2.0,2.0,68.4,68.0,68.94,0.27,0.553
cl,2025-03-24 14:00:00,2025-03-25 10:00:00,LONG,WIN,2.0,2.0,69.0,68.53,69.63,0.31,0.502
cl,2025-03-31 08:00:00,2025-03-31 11:00:00,LONG,LOSS,-1.5,-1.5,69.88,69.39,70.53,0.33,0.561
cl,2025-03-31 11:00:00,2025-03-31 13:00:00,LONG,WIN,2.0,2.0,69.63,69.11,70.32,0.35,0.608
cl,2025-04-07 08:00:00,2025-04-07 12:00:00,LONG,WIN,2.0,2.0,59.45,58.17,61.15,0.85,0.755
cl,2025-04-07 14:00:00,2025-04-08 15:00:00,LONG,EXPIRED,0.42,0.417,61.09,59.62,63.05,0.98,0.615
cl,2025-04-08 16:00:00,2025-04-08 19:00:00,LONG,LOSS,-1.5,-1.5,59.9,58.83,61.33,0.72,0.535
cl,2025-04-09 09:00:00,2025-04-09 11:00:00,LONG,LOSS,-1.5,-1.5,57.03,55.88,58.57,0.77,0.519
cl,2025-04-09 11:00:00,2025-04-09 13:00:00,LONG,WIN,2.0,2.0,55.41,54.12,57.13,0.86,0.712
cl,2025-04-09 13:00:00,2025-04-09 17:00:00,LONG,WIN,2.0,2.0,57.4,55.95,59.34,0.97,0.653
cl,2025-04-10 13:00:00,2025-04-11 06:00:00,LONG,WIN,2.0,2.0,59.23,58.16,60.65,0.71,0.513
cl,2025-04-11 08:00:00,2025-04-11 17:00:00,LONG,WIN,2.0,2.0,60.17,59.44,61.15,0.49,0.619
cl,2025-04-14 15:00:00,2025-04-15 00:00:00,LONG,WIN,2.0,2.0,61.02,60.39,61.86,0.42,0.525
cl,2025-04-16 08:00:00,2025-04-16 14:00:00,LONG,WIN,2.0,2.0,61.83,61.32,62.52,0.34,0.526
cl,2025-04-16 17:00:00,2025-04-17 04:00:00,LONG,WIN,2.0,2.0,62.24,61.48,63.25,0.5,0.512
cl,2025-04-17 08:00:00,2025-04-17 15:00:00,LONG,WIN,2.0,2.0,63.12,62.63,63.77,0.33,0.529
cl,2025-04-24 08:00:00,2025-04-24 11:00:00,LONG,WIN,2.0,2.0,62.56,62.16,63.1,0.27,0.512
cl,2025-04-24 14:00:00,2025-04-25 10:00:00,LONG,LOSS,-1.5,-1.5,62.67,62.08,63.46,0.4,0.566
cl,2025-05-01 08:00:00,2025-05-01 09:00:00,LONG,LOSS,-1.5,-1.5,57.2,56.71,57.86,0.33,0.657
cl,2025-05-01 09:00:00,2025-05-01 12:00:00,LONG,WIN,2.0,2.0,56.69,56.24,57.29,0.3,0.685
cl,2025-05-01 12:00:00,2025-05-01 13:00:00,LONG,WIN,2.0,2.0,57.68,57.11,58.44,0.38,0.648
cl,2025-05-01 13:00:00,2025-05-01 16:00:00,LONG,LOSS,-1.5,-1.5,58.48,57.77,59.42,0.47,0.64
cl,2025-05-01 16:00:00,2025-05-01 18:00:00,LONG,WIN,2.0,2.0,58.24,57.38,59.39,0.57,0.577
cl,2025-05-01 19:00:00,2025-05-02 14:00:00,LONG,LOSS,-1.5,-1.5,59.06,58.08,60.37,0.66,0.532
cl,2025-05-05 14:00:00,2025-05-06 01:00:00,LONG,WIN,2.0,2.0,56.72,56.07,57.59,0.43,0.612
cl,2025-05-06 08:00:00,2025-05-06 13:00:00,LONG,WIN,2.0,2.0,58.59,58.16,59.16,0.29,0.593
cl,2025-05-06 16:00:00,2025-05-07 06:00:00,LONG,WIN,2.0,2.0,59.1,58.51,59.89,0.39,0.514
cl,2025-05-07 17:00:00,2025-05-08 10:00:00,LONG,WIN,2.0,2.0,58.2,57.58,59.03,0.42,0.567
cl,2025-05-08 10:00:00,2025-05-08 14:00:00,LONG,WIN,2.0,2.0,59.1,58.68,59.66,0.28,0.674
cl,2025-05-15 08:00:00,2025-05-15 13:00:00,LONG,WIN,2.0,2.0,60.63,59.94,61.54,0.46,0.609
cl,2025-05-16 08:00:00,2025-05-16 10:00:00,LONG,WIN,2.0,2.0,61.39,60.96,61.96,0.28,0.515
cl,2025-05-19 08:00:00,2025-05-19 10:00:00,LONG,LOSS,-1.5,-1.5,62.06,61.73,62.5,0.22,0.545
cl,2025-05-19 10:00:00,2025-05-19 12:00:00,LONG,WIN,2.0,2.0,61.64,61.29,62.1,0.23,0.514
cl,2025-05-22 09:00:00,2025-05-23 10:00:00,LONG,EXPIRED,2.05,2.046,60.68,60.22,61.3,0.31,0.526
cl,2025-05-23 11:00:00,2025-05-23 13:00:00,LONG,WIN,2.0,2.0,60.44,60.01,61.01,0.29,0.621
cl,2025-05-27 14:00:00,2025-05-28 00:00:00,LONG,WIN,2.0,2.0,60.53,59.97,61.28,0.37,0.526
cl,2025-05-30 12:00:00,2025-05-30 13:00:00,LONG,WIN,2.0,2.0,60.25,59.74,60.93,0.34,0.587
cl,2025-05-30 13:00:00,2025-06-02 00:00:00,LONG,WIN,2.0,2.0,60.29,59.71,61.07,0.39,0.602
cl,2025-06-06 08:00:00,2025-06-06 12:00:00,LONG,WIN,2.0,2.0,63.12,62.85,63.49,0.18,0.516
cl,2025-06-11 09:00:00,2025-06-11 12:00:00,LONG,WIN,2.0,2.0,65.67,65.29,66.18,0.26,0.504
cl,2025-06-12 09:00:00,2025-06-12 15:00:00,LONG,WIN,2.0,2.0,67.16,66.48,68.06,0.45,0.502
cl,2025-06-12 15:00:00,2025-06-12 16:00:00,LONG,LOSS,-1.5,-1.5,68.38,67.77,69.19,0.41,0.529
cl,2025-06-12 16:00:00,2025-06-12 23:00:00,LONG,WIN,2.0,2.0,68.2,67.53,69.09,0.45,0.517
cl,2025-06-13 14:00:00,2025-06-16 17:00:00,LONG,EXPIRED,-0.14,-0.137,71.82,69.3,75.19,1.68,0.527
cl,2025-06-16 18:00:00,2025-06-16 23:00:00,LONG,WIN,2.0,2.0,71.19,69.69,73.19,1.0,0.502
cl,2025-06-17 08:00:00,2025-06-17 18:00:00,LONG,WIN,2.0,2.0,72.69,71.27,74.59,0.95,0.511
cl,2025-06-17 19:00:00,2025-06-18 14:00:00,LONG,LOSS,-1.5,-1.5,74.89,73.52,76.72,0.91,0.509
cl,2025-06-18 14:00:00,2025-06-18 19:00:00,LONG,WIN,2.0,2.0,73.86,72.7,75.41,0.78,0.563
cl,2025-06-18 19:00:00,2025-06-19 13:00:00,LONG,WIN,2.0,2.0,74.8,73.33,76.76,0.98,0.609
cl,2025-06-24 15:00:00,2025-06-25 16:00:00,LONG,EXPIRED,1.17,1.168,64.55,63.15,66.42,0.93,0.577
cl,2025-06-25 20:00:00,2025-06-26 14:00:00,LONG,WIN,2.0,2.0,64.94,64.22,65.9,0.48,0.574
cl,2025-07-01 08:00:00,2025-07-01 10:00:00,LONG,WIN,2.0,2.0,65.1,64.77,65.53,0.22,0.633
cl,2025-07-01 14:00:00,2025-07-02 09:00:00,LONG,WIN,2.0,2.0,65.31,64.77,66.03,0.36,0.645
cl,2025-07-02 09:00:00,2025-07-02 11:00:00,LONG,WIN,2.0,2.0,65.95,65.62,66.4,0.22,0.58
cl,2025-07-02 13:00:00,2025-07-02 14:00:00,LONG,LOSS,-1.5,-1.5,65.73,65.31,66.29,0.28,0.634
cl,2025-07-02 14:00:00,2025-07-02 15:00:00,LONG,WIN,2.0,2.0,65.74,65.29,66.35,0.3,0.543
cl,2025-07-08 08:00:00,2025-07-08 14:00:00,LONG,WIN,2.0,2.0,67.41,66.97,67.99,0.29,0.517
cl,2025-07-11 08:00:00,2025-07-11 11:00:00,LONG,WIN,2.0,2.0,66.58,66.17,67.13,0.27,0.626
cl,2025-07-16 11:00:00,2025-07-16 13:00:00,LONG,WIN,2.0,2.0,65.69,65.36,66.12,0.22,0.544
cl,2025-07-16 13:00:00,2025-07-16 16:00:00,LONG,WIN,2.0,2.0,65.69,65.29,66.22,0.26,0.534
cl,2025-07-23 09:00:00,2025-07-24 06:00:00,LONG,WIN,2.0,2.0,64.98,64.38,65.78,0.4,0.572
cl,2025-07-24 10:00:00,2025-07-24 16:00:00,LONG,LOSS,-1.5,-1.5,65.94,65.56,66.45,0.25,0.545
cl,2025-08-20 13:00:00,2025-08-21 14:00:00,LONG,EXPIRED,0.84,0.845,62.48,61.57,63.69,0.6,0.502
cl,2025-08-25 08:00:00,2025-08-25 13:00:00,LONG,WIN,2.0,2.0,63.98,63.67,64.4,0.21,0.609
cl,2025-09-29 08:00:00,2025-09-29 10:00:00,LONG,LOSS,-1.5,-1.5,65.0,64.5,65.67,0.34,0.525
cl,2025-09-29 10:00:00,2025-09-29 13:00:00,LONG,LOSS,-1.5,-1.5,64.46,63.98,65.1,0.32,0.614
cl,2025-09-29 13:00:00,2025-09-29 15:00:00,LONG,LOSS,-1.5,-1.5,63.67,63.14,64.37,0.35,0.55
cl,2025-10-10 15:00:00,2025-10-10 20:00:00,LONG,LOSS,-1.5,-1.5,58.93,58.28,59.79,0.43,0.553
cl,2025-10-10 20:00:00,2025-10-13 01:00:00,LONG,WIN,2.0,2.0,58.9,58.16,59.88,0.49,0.548
cl,2025-10-14 08:00:00,2025-10-14 10:00:00,LONG,LOSS,-1.5,-1.5,58.3,57.91,58.82,0.26,0.527
cl,2025-10-14 10:00:00,2025-10-14 13:00:00,LONG,WIN,2.0,2.0,57.78,57.33,58.38,0.3,0.555
cl,2025-10-15 09:00:00,2025-10-15 12:00:00,LONG,WIN,2.0,2.0,58.72,58.36,59.2,0.24,0.544
cl,2025-10-15 14:00:00,2025-10-15 16:00:00,LONG,LOSS,-1.5,-1.5,58.66,58.21,59.25,0.3,0.544
cl,2025-10-17 08:00:00,2025-10-17 11:00:00,LONG,WIN,2.0,2.0,56.79,56.39,57.32,0.26,0.611
cl,2025-10-17 12:00:00,2025-10-20 06:00:00,LONG,LOSS,-1.5,-1.5,57.61,57.13,58.24,0.32,0.522
cl,2025-10-20 08:00:00,2025-10-20 11:00:00,LONG,LOSS,-1.5,-1.5,57.32,56.94,57.83,0.26,0.501
cl,2025-11-04 09:00:00,2025-11-04 14:00:00,LONG,WIN,2.0,2.0,60.13,59.83,60.52,0.2,0.522
cl,2025-11-10 08:00:00,2025-11-10 14:00:00,LONG,LOSS,-1.5,-1.5,60.1,59.75,60.57,0.24,0.563
cl,2025-12-01 08:00:00,2025-12-01 11:00:00,LONG,LOSS,-1.5,-1.5,59.74,59.15,60.53,0.39,0.613
cl,2025-12-01 11:00:00,2025-12-01 13:00:00,LONG,LOSS,-1.5,-1.5,59.31,58.86,59.9,0.3,0.682
cl,2025-12-01 13:00:00,2025-12-01 14:00:00,LONG,WIN,2.0,2.0,58.94,58.53,59.49,0.28,0.595
cl,2025-12-01 14:00:00,2025-12-02 13:00:00,LONG,LOSS,-1.5,-1.5,59.46,59.02,60.05,0.3,0.558
cl,2025-12-08 08:00:00,2025-12-08 09:00:00,LONG,LOSS,-1.5,-1.5,59.91,59.63,60.28,0.18,0.529
cl,2025-12-08 09:00:00,2025-12-08 12:00:00,LONG,LOSS,-1.5,-1.5,59.61,59.33,59.98,0.19,0.549
cl,2025-12-08 12:00:00,2025-12-08 18:00:00,LONG,LOSS,-1.5,-1.5,59.24,58.94,59.64,0.2,0.559
cl,2025-12-15 08:00:00,2025-12-15 10:00:00,LONG,LOSS,-1.5,-1.5,57.56,57.35,57.84,0.14,0.588
cl,2025-12-15 10:00:00,2025-12-15 11:00:00,LONG,LOSS,-1.5,-1.5,57.31,57.07,57.63,0.16,0.583
cl,2025-12-15 11:00:00,2025-12-15 14:00:00,LONG,LOSS,-1.5,-1.5,57.13,56.88,57.47,0.17,0.552
cl,2025-12-16 10:00:00,2025-12-16 14:00:00,LONG,LOSS,-1.5,-1.5,55.82,55.5,56.25,0.21,0.51
cl,2025-12-22 08:00:00,2025-12-22 11:00:00,LONG,WIN,2.0,2.0,57.1,56.8,57.5,0.2,0.515
cl,2025-12-29 08:00:00,2025-12-29 13:00:00,LONG,WIN,2.0,2.0,57.6,57.14,58.22,0.31,0.562
cl,2026-01-20 08:00:00,2026-01-20 14:00:00,LONG,WIN,2.0,2.0,59.04,58.23,60.12,0.54,0.548
cl,2026-04-10 18:00:00,2026-04-11 03:00:00,LONG,WIN,2.0,2.0,96.34,94.34,99.01,1.34,0.513
cl,2026-04-13 17:00:00,2026-04-13 18:00:00,LONG,LOSS,-1.5,-1.5,99.16,97.04,101.98,1.41,0.51
cl,2026-04-16 10:00:00,2026-04-16 13:00:00,LONG,WIN,2.0,2.0,88.79,87.68,90.27,0.74,0.607
cl,2026-04-16 13:00:00,2026-04-17 08:00:00,LONG,LOSS,-1.5,-1.5,90.15,88.85,91.88,0.87,0.619
cl,2026-04-17 08:00:00,2026-04-17 09:00:00,LONG,LOSS,-1.5,-1.5,89.03,88.08,90.29,0.63,0.657
cl,2026-04-17 09:00:00,2026-04-17 12:00:00,LONG,LOSS,-1.5,-1.5,87.63,86.62,88.98,0.67,0.626
cl,2026-04-17 12:00:00,2026-04-17 13:00:00,LONG,LOSS,-1.5,-1.5,82.42,80.79,84.59,1.09,0.552
cl,2026-04-17 13:00:00,2026-04-17 14:00:00,LONG,LOSS,-1.5,-1.5,81.75,79.89,84.24,1.24,0.568
cl,2026-04-17 14:00:00,2026-04-17 17:00:00,LONG,WIN,2.0,2.0,79.99,77.87,82.82,1.41,0.535
cl,2026-04-17 17:00:00,2026-04-21 00:00:00,LONG,WIN,2.0,2.0,81.85,79.36,85.17,1.66,0.547
cl,2026-04-21 09:00:00,2026-04-21 15:00:00,LONG,WIN,2.0,2.0,86.7,84.94,89.04,1.17,0.501
cl,2026-04-22 10:00:00,2026-04-22 15:00:00,LONG,WIN,2.0,2.0,90.12,88.33,92.5,1.19,0.522
cl,2026-04-27 08:00:00,2026-04-27 10:00:00,LONG,LOSS,-1.5,-1.5,96.48,95.22,98.17,0.84,0.537
cl,2026-04-27 10:00:00,2026-04-27 15:00:00,LONG,WIN,2.0,2.0,95.41,94.18,97.05,0.82,0.517
cl,2026-05-11 10:00:00,2026-05-12 06:00:00,LONG,WIN,2.0,2.0,98.02,96.09,100.59,1.29,0.504
mgc,2022-03-08 00:00:00,2022-03-09 00:00:00,SHORT,WIN,2.0,2.0,2043.3,2088.76,1982.69,30.31,0.647
mgc,2022-03-09 00:00:00,2022-03-15 00:00:00,SHORT,WIN,2.0,2.0,1988.2,2041.42,1917.24,35.48,0.551
mgc,2022-03-15 00:00:00,2022-04-27 00:00:00,LONG,EXPIRED,-1.0,-1.001,1929.7,1864.06,2017.21,43.76,0.517
mgc,2022-05-05 00:00:00,2022-05-12 00:00:00,SHORT,WIN,2.0,2.0,1875.7,1914.91,1823.41,26.14,0.516
mgc,2022-05-12 00:00:00,2022-07-06 00:00:00,LONG,LOSS,-1.5,-1.5,1824.6,1780.1,1883.93,29.66,0.589
mgc,2022-07-06 00:00:00,2022-07-20 00:00:00,LONG,LOSS,-1.5,-1.5,1736.5,1700.25,1784.83,24.16,0.533
mgc,2022-07-20 00:00:00,2022-07-28 00:00:00,LONG,WIN,2.0,2.0,1700.2,1663.82,1748.7,24.25,0.772
mgc,2022-07-28 00:00:00,2022-08-10 00:00:00,LONG,WIN,2.0,2.0,1750.3,1711.1,1802.57,26.14,0.72
mgc,2022-08-10 00:00:00,2022-08-26 00:00:00,SHORT,WIN,2.0,2.0,1795.6,1833.37,1745.24,25.18,0.641
mgc,2022-09-20 00:00:00,2022-09-27 00:00:00,LONG,LOSS,-1.5,-1.5,1661.0,1630.26,1701.99,20.49,0.523
mgc,2022-09-27 00:00:00,2022-10-04 00:00:00,LONG,WIN,2.0,2.0,1626.5,1584.98,1681.86,27.68,0.672
mgc,2022-10-04 00:00:00,2022-10-14 00:00:00,SHORT,WIN,2.0,2.0,1721.1,1769.9,1656.03,32.54,0.559
mgc,2022-10-19 00:00:00,2022-10-28 00:00:00,LONG,WIN,2.0,2.0,1627.5,1595.43,1670.26,21.38,0.539
mgc,2022-10-28 00:00:00,2022-11-02 00:00:00,LONG,WIN,2.0,2.0,1644.8,1624.9,1671.33,13.26,0.532
mgc,2022-11-03 00:00:00,2022-11-04 00:00:00,LONG,WIN,2.0,2.0,1630.9,1606.29,1663.71,16.41,0.602
mgc,2022-11-04 00:00:00,2022-11-08 00:00:00,LONG,WIN,2.0,2.0,1676.6,1646.97,1716.1,19.75,0.536
mgc,2022-11-10 00:00:00,2022-12-01 00:00:00,SHORT,LOSS,-1.5,-1.5,1753.7,1793.27,1700.94,26.38,0.604
mgc,2022-12-01 00:00:00,2023-01-18 00:00:00,LONG,WIN,2.0,2.0,1801.1,1753.96,1863.96,31.43,0.603
mgc,2023-01-18 00:00:00,2023-02-02 00:00:00,LONG,WIN,2.0,2.0,1907.0,1870.29,1955.94,24.47,0.634
mgc,2023-02-02 00:00:00,2023-02-10 00:00:00,SHORT,WIN,2.0,2.0,1916.3,1958.19,1860.44,27.93,0.55
mgc,2023-02-14 00:00:00,2023-02-24 00:00:00,LONG,LOSS,-1.5,-1.5,1854.0,1809.26,1913.66,29.83,0.535
mgc,2023-02-24 00:00:00,2023-03-07 00:00:00,LONG,WIN,2.0,2.0,1808.8,1779.55,1847.8,19.5,0.61
mgc,2023-03-07 00:00:00,2023-03-10 00:00:00,LONG,WIN,2.0,2.0,1820.0,1788.36,1862.19,21.09,0.502
mgc,2023-03-14 00:00:00,2023-03-17 00:00:00,LONG,WIN,2.0,2.0,1910.9,1878.41,1954.21,21.66,0.56
mgc,2023-03-21 00:00:00,2023-03-23 00:00:00,LONG,WIN,2.0,2.0,1941.1,1894.39,2003.39,31.14,0.566
mgc,2023-03-24 00:00:00,2023-04-13 00:00:00,SHORT,LOSS,-1.5,-1.5,1983.8,2041.33,1907.1,38.35,0.604
mgc,2023-04-13 00:00:00,2023-04-21 00:00:00,SHORT,WIN,2.0,2.0,2041.3,2087.71,1979.41,30.94,0.616
mgc,2023-04-26 00:00:00,2023-05-03 00:00:00,LONG,WIN,2.0,2.0,1985.7,1951.56,2031.21,22.76,0.505
mgc,2023-05-03 00:00:00,2023-05-04 00:00:00,SHORT,LOSS,-1.5,-1.5,2037.0,2072.74,1989.34,23.83,0.515
mgc,2023-05-04 00:00:00,2023-05-16 00:00:00,SHORT,WIN,2.0,2.0,2055.7,2095.48,2002.66,26.52,0.577
mgc,2023-05-16 00:00:00,2023-06-15 00:00:00,SHORT,WIN,2.0,2.0,1993.0,2038.41,1932.46,30.27,0.59
mgc,2023-06-15 00:00:00,2023-08-09 00:00:00,SHORT,EXPIRED,1.61,1.606,1957.8,1997.4,1905.0,26.4,0.571
mgc,2023-08-15 00:00:00,2023-08-29 00:00:00,LONG,WIN,2.0,2.0,1902.5,1879.01,1933.81,15.66,0.564
mgc,2023-08-30 00:00:00,2023-09-06 00:00:00,SHORT,WIN,2.0,2.0,1954.0,1972.0,1930.0,12.0,0.521
mgc,2023-09-19 00:00:00,2023-09-26 00:00:00,SHORT,WIN,2.0,2.0,1935.3,1957.0,1906.37,14.46,0.51
mgc,2023-09-26 00:00:00,2023-09-28 00:00:00,SHORT,WIN,2.0,2.0,1901.6,1927.73,1866.76,17.42,0.564
mgc,2023-10-03 00:00:00,2023-10-11 00:00:00,LONG,WIN,2.0,2.0,1824.6,1793.42,1866.17,20.79,0.583
mgc,2023-10-11 00:00:00,2023-10-13 00:00:00,LONG,WIN,2.0,2.0,1872.8,1842.14,1913.69,20.44,0.561
